"Longitude";"Latitude";"X";"Y"
-98,7;20,9;0,211940066616986;0,0438407700515464
-98,4;20,9;1,34580659022046;-0,0426470212052363
-98,1;20,9;1,37724613013851;0,0285186700238912
-90,3;20,9;0,230096178874435;-0,00920616206301881
-89,7;20,9;1,62793778493774;0,00516642185505232
-89,1;20,9;0,920452829856095;-0,0463487235334415
-88,9;20,9;0,360312958206331;-0,100623950391763
-86,9;20,9;1,17978628643676;0,11027779069452
-105,3;20,6;0,711553513186737;0,022812398113336
-105,1;20,6;1,21894837400187;0,0155143239685872
-104,9;20,6;1,14463626462612;-0,0148854475539729
-104,7;20,6;1,39140977893636;-0,0389873858690767
-103,4;20,6;1,04796871389345;-0,0190415085039791
-99,1;20,6;1,82155240135639;-0,00252803325811814
-98,9;20,6;0,606828175558342;-0,216951020168741
-98,7;20,6;-0,126326009282592;-0,00638553291900107
-98,4;20,6;0,468859027393737;0,00183753183314101
-97,7;20,6;1,57858330985142;0,00855856856994517
-97,4;20,6;0,787104539630213;-0,0836962055720306
-97,1;20,5;1,00450203676285;0,0789054981992054
-90,4;20,6;0,118570558302102;-0,00437310023256196
-89,9;20,6;0,727851675785868;0,0198015283290164
-89,4;20,6;0,897349202641565;0,106249672872778
-89,1;20,6;1,54910256984704;-0,0157546829150724
-88,9;20,6;-0,195253356840647;-0,0177534028444874
-88,4;20,6;-0,61998253224968;-0,0602215356531373
-88,1;20,6;1,27615350128076;-0,034246929749656
-87,7;20,6;0,147573887884239;-0,0445038912551302
-86,9;20,6;0,889068696227696;0,0141280018420117
-75,9;20,6;1,78910788175081;-0,0123048495377852
-75,7;20,6;1,01890049620226;-0,0441843583238236
-75,4;20,6;0,89742967068905;0,0219436418807177
-75,1;20,6;0,666392930605765;-0,0516351016053421
-74,9;20,6;0,623847419529113;0,0160741430353171
-74,7;20,5;1,04889762480924;-0,0193050359667324
-105,4;20,3;0,812945756951294;0,0206975463823821
-105,1;20,3;0,360974307855265;0,00256942070861639
-104,9;20,3;1,09055522777087;-0,0316466473425309
-104,4;20,3;1,21256184601833;-0,0172438874473728
-98,7;20,3;1,12174794178925;0,0417632496297792
-98,4;20,3;0,235348932379338;-0,0297513274469806
-98,1;20,3;0,815393326944408;-0,0361488144486588
-97,9;20,3;0,338803464590855;-0,0222696898348179
-89,7;20,3;-0,0893195219656144;0,183030082226191
-89,4;20,3;0,35632487153753;0,104083850758073
-87,4;20,3;1,29003638634196;-0,0159984050235971
-75,9;20,3;1,3272152902549;0,0322664976063956
-75,3;20,3;1,42658701788268;0,0257688809066747
-75,1;20,3;0,792015751327111;-0,0411929308881448
-74,9;20,3;0,860916605853157;-0,0161717246925597
-74,7;20,3;0,444481967541239;-0,168298685264318
-74,4;20,3;0,28209497485561;-0,029915971414962
-103,7;20,1;1,53563541784676;0,0173794556593168
-98,7;20,1;-0,165544781870082;0,0164380333839165
-98,4;20,1;0,702158819018219;0,0576507124362097
-98,1;20,1;1,08222997774772;0,0056140123377869
-97,9;20,1;0,6851616272248;-0,0345656682993735
-97,7;20,1;0,490832930550685;-0,110628869758316
-97,4;20,1;-0,0479219651758228;-0,0267680300489963
-97,1;20,1;0,360312958206331;-0,100623950391763
-96,9;20,1;1,04859541431544;0,0454109132840373
-96,7;20,1;1,40602590253567;0,0493027726544572
-90,3;20,1;1,43577253214341;0,0209315244825005
-89,4;20,1;0,0969383158119209;-0,0695749878841031
-87,7;20,1;0,686293535908284;-0,0168004805775446
-87,5;20,1;1,00057773110632;-0,0240396342114429
-76,9;20,1;1,57691689845206;-0,0201493674237687
-76,7;20,1;0,565621675413768;-0,126134986488321
-76,4;20,1;1,53563541784676;0,0173794556593168
-76,1;20,1;0,838906041905876;-0,0462313907490465
-75,7;20,1;0,519540874948646;0,0300753051613468
-74,7;20,1;0,389311629556442;-0,234360491576032
-74,4;20,1;1,21776848130192;0,00547235617292961
-104,4;19,9;0,931364430514467;-0,0269880864079184
-104,1;19,9;1,62793778493774;0,00516642185505232
-103,7;19,9;0,763982476169319;-0,0302382235617379
-103,1;19,9;1,66804957158946;0,00280208380797451
-101,7;19,9;0,373235115040723;0,0275949077668062
-100,7;19,9;0,423770276072152;-0,104411155659968
-100,1;19,9;-0,121699309967042;0,00894143892838612
-99,4;19,9;0,288516593320738;0,0592161874656238
-98,4;19,9;0,101623075286109;-0,0486088925388327
-97,9;19,9;0,934846744193614;0,00300310336702869
-97,7;19,9;0,437079250768034;-0,0338937084632435
-97,4;19,9;-0,138990672998953;-0,218553248318023
-97,1;19,9;1,2509602195721;-0,0487326468723121
-96,9;19,9;0,537996054596068;-0,0695875843315081
-96,7;19,9;0,759729398089315;0,0410227309214633
-96,5;19,9;1,47807810327166;0,00299261420842249
-90,4;19,9;0,760621036570767;0,00356662878142326
-88,7;19,9;1,09986743008198;0,0435565223004825
-88,1;19,9;1,3272152902549;0,0322664976063956
-76,9;19,9;0,725777690327626;0,0353634854166402
-76,5;19,9;1,70128291123168;0,00112959809449596
-105,1;19,6;-0,59776636081728;-0,0450675243706066
-104,9;19,6;-0,0560121531571667;-0,0758124380474073
-104,4;19,6;0,0505596240205523;-0,0406295026798026
-104,1;19,6;0,635511765035099;-0,0643070909967333
-103,9;19,6;0,585442244766833;-0,0384872870102484
-103,7;19,6;0,0579503032620919;-0,029435742972538
-103,4;19,6;0,803057452638505;-0,0095626836476026
-102,4;19,6;0,152383478000363;-0,0467031064889832
-102,1;19,6;0,346468393216781;0,000416383907165542
-101,9;19,6;0,129020605617712;-0,0821030625221255
-101,7;19,6;-0,166090141822701;0,00848402195756554
-101,4;19,6;-0,244515692762681;-0,0284608614502619
-101,1;19,6;0,0402195316369457;-0,00962031601746146
-100,9;19,6;0,527229541009368;-0,0146174102376344
-100,7;19,6;0,592023210600397;-0,042662687692385
-100,4;19,6;-0,00751053045968536;-0,0420573723371956
-99,4;19,6;0,0964309580615932;0,0234798582674002
-99,1;19,6;0,925255970866096;0,0616450977410955
-98,9;19,6;-0,0706454973832988;0,0316193076108125
-98,7;19,6;0,611607995202329;0,0101817247705307
-98,4;19,6;0,447257564668549;-0,0319750648476563
-97,9;19,6;1,43577253214341;0,0209315244825005
-97,7;19,6;1,36906139828677;0,027189746156213
-97,4;19,6;0,768891894911695;-0,108236290070572
-97,1;19,6;-0,380744066496296;-0,151528472998578
-96,9;19,6;-1,02149664615176;-0,0939012729171397
-96,7;19,6;-0,183329253245528;-0,213231073238251
-96,4;19,6;-0,000963386940662281;0,000330755660286557
-90,7;19,6;1,85543801119699;-0,00282174717039332
-90,4;19,6;0,371614336941682;-0,0504552309250084
-89,1;19,6;1,43577253214341;0,0209315244825005
-88,1;19,6;1,16639429896909;0,0379155507785522
-87,9;19,6;0,445424100694286;-0,0577519248533168
-87,7;19,6;1,30452845089914;-0,0410993971431996
-72,4;19,6;0,928081495311918;-0,0534441483173317
-71,7;19,6;0,595669380777036;-0,0705622932801721
-71,4;19,6;0,411358162522712;-0,0509861590899925
-71,1;19,6;1,40927580486137;-0,014673924002598
-70,9;19,7;0,786414339857473;0,030859107942148
-70,7;19,6;0,414399143293124;-0,0490907882229045
-70,4;19,6;0,600962147874116;-0,0571030816875042
-104,9;19,3;1,4056997357624;0,0123385149460251
-104,4;19,3;1,00450203676285;0,0789054981992054
-104,1;19,3;1,80349768968212;-0,00843558978550143
-103,9;19,3;0,881997832096499;-0,0873288335804085
-103,7;19,3;1,09671443415081;-0,0464415112703848
-103,4;19,3;1,57691689845206;-0,0201493674237687
-103,1;19,3;0,805623147666645;-0,0521682747915709
-102,4;19,3;0,306054637290659;-0,11797241506925
-101,9;19,3;1,43577253214341;0,0209315244825005
-101,1;19,3;1,62793778493774;0,00516642185505232
-100,4;19,3;-0,00250675412300599;-0,0612768316793571
-100,1;19,3;0,958388012963723;-0,0761704579817157
-99,9;19,3;1,51641247778254;0,0135179425922289
-99,4;19,3;-0,222592029555772;0,000426006625798905
-99,1;19,3;0,17688124061691;0,019161419933055
-98,9;19,3;0,595669380777036;-0,0705622932801721
-98,7;19,3;-0,0818213185609453;0,0199085175712931
-97,4;19,3;-0,284936661492662;0,0424902339454683
-97,1;19,3;0,544488418153057;-0,0480236725307991
-96,9;19,3;-0,0379400333487024;-0,00583983582659881
-96,7;19,3;0,426490677410982;-0,0237711967229296
-96,4;19,3;0,560781277556731;0,0141686427100505
-89,4;19,3;0,120451165147313;-0,215037903083219
-89,1;19,3;0,814425211026715;-0,0781756450768669
-71,7;19,3;0,774516968542588;0,00728924231145197
-71,4;19,3;0,538018305242759;-0,0523691410220528
-71,1;19,3;0,9767606194902;0,00266048849502706
-70,9;19,3;0,7912534213695;0,0159158929935168
-70,7;19,3;0,767889773774841;-0,135261371451164
-70,4;19,3;1,29003638634196;-0,0159984050235971
-70,1;19,3;1,51641247778254;0,0135179425922289
-69,9;19,3;0,830367305060692;0,0481107888227597
-69,7;19,3;1,20650768523766;0,0370622289893636
-69,4;19,3;0,779328646435574;0,00229475029205056
-101,9;19,1;1,83406184366232;-0,00267625855030087
-100,4;19,1;1,2502758349182;0,0150517825920467
-100,1;19,1;0,217161427557733;-0,0474455721295777
-99,9;19,1;0,0757428699542505;0,018725340566228
-99,7;19,1;0,56402745505124;-0,124665080515766
-99,4;19,1;0,190439750830182;-0,0576471716161857
-99,1;19,1;0,01477062391483;-0,0462410869061541
-98,9;19,1;0,403788806825376;-0,108559584049559
-98,7;19,1;-0,233533083459403;-0,00488075473690934
-98,4;19,1;0,261067022839176;0,060867446576031
-98,1;19,1;1,29003638634196;-0,0159984050235971
-97,4;19,1;0,328073624126724;-0,0784272034962501
-97,1;19,1;-0,0221411424022943;-0,00280050915203684
-96,9;19,1;0,422914283879569;-0,0282772978495904
-96,7;19,1;0,683615401188696;-0,0404417826430983
-96,4;19,1;0,978303213156065;0,0356718660910067
-96,1;19,1;1,94993446133439;-0,000755546118480632
-91,1;19,1;0,114738919120457;-0,0267983967508709
-89,4;19,1;0,182828596213497;0,0350030172284408
-89,1;19,1;0,492396468087586;-0,0363159141492504
-88,7;19,1;1,20725795991166;-0,059502031395014
-88,4;19,1;0,769108727150308;-0,0519293143654491
-71,7;19,1;1,43577253214341;0,0209315244825005
-70,9;19,1;0,802398871894981;-0,0101967265101201
-70,7;19,1;0,617369464291001;-0,0853535343064567
-70,4;19,1;0,258834289657365;-0,0338740300083751
-70,1;19,1;1,35463427176901;-0,0152245714678255
-69,9;19,1;0,59400136277877;0,00406082121425316
-69,4;19,1;0,19403434571512;-0,0171684125640484
-100,4;18,9;0,905520587053233;-0,0938934927572649
-100,1;18,9;0,35965117601752;-0,0521009603973673
-99,9;18,9;0,52605361502762;-0,0411565581253273
-99,7;18,9;0,471098816993013;-0,00614483477488525
-99,4;18,9;-0,102258971540363;-0,00124508782114036
-99,1;18,9;0,140956312298668;-0,00442769837984988
-98,9;18,9;0,498617721842549;-0,127207031732844
-98,7;18,9;0,123144998925684;0,00893119550092072
-97,4;18,9;1,99228331715255;0,00105846102650251
-97,1;18,9;0,159011168780359;-0,0201174186729355
-96,9;18,9;0,246077614914801;0,0047126465222724
-96,7;18,9;0,78288308530712;-0,047895800924493
-96,4;18,9;1,51641247778254;0,0135179425922289
-89,4;18,9;-0,0552916387871059;-0,10802193850783
-89,1;18,9;0,610178606662036;-0,158726117975373
-88,9;18,9;1,00057773110632;-0,0240396342114429
-71,4;18,9;1,62793778493774;0,00516642185505232
-70,9;18,9;1,82155240135639;-0,00252803325811814
-70,7;18,9;0,278264863263691;-5,48510099561474e-05
-70,4;18,9;0,733130447917687;0,0157559993910126
-70,1;18,9;1,39954978579816;-0,0278757176149405
-69,7;18,9;0,932684194961647;0,0571746081411667
-69,4;18,9;0,360222812136382;-0,0494135080184487
-69,1;18,9;0,386561409577155;-0,0492545771557997
-110,9;18,7;-0,547804023840659;0,0990915768742736
-103,4;18,6;0,911204609200342;-0,0279864764607058
-103,1;18,7;0,598555451207785;0,0101836370197805
-102,7;18,7;0,506850683703305;-0,190395026756742
-99,9;18,6;1,35463427176901;-0,0152245714678255
-99,7;18,6;0,0262604640032677;-0,0458309540146512
-99,4;18,6;0,297446857741925;-0,0163460150656243
-99,1;18,6;-0,171312646668873;0,0203431470162071
-98,9;18,6;-0,606691274833546;0,060822349409563
-98,4;18,6;0,493075031319828;0,0564630590326243
-97,4;18,6;0,118270026154818;-0,102557889785614
-97,1;18,6;0,475253139515763;-0,0761614498994676
-96,9;18,6;0,112820229393569;-0,407897931343308
-96,7;18,6;0,619071716560164;-0,0840783812748725
-95,9;18,6;1,83085266928916;-0,00758584270192311
-95,7;18,6;1,51641247778254;0,0135179425922289
-95,4;18,6;-1,29343005150456;-0,116116757327897
-95,1;18,6;-1,93684530316058;-0,105135152574176
-94,9;18,5;1,08806749337766;-0,0346186805773454
-92,7;18,5;-0,00511357654388017;0,0099584169662044
-92,4;18,6;-0,0864428769415509;0,0234573797953041
-92,1;18,6;0,0923099951591477;-0,0289039743810986
-91,9;18,6;0,430269107699152;0,0153901765924163
-91,4;18,5;0,958388012963723;-0,0761704579817157
-90,1;18,6;1,16639429896909;0,0379155507785522
-89,9;18,6;0,429543026802348;-0,142423680893296
-89,4;18,6;-0,0953753450857371;-0,0276268892334323
-89,1;18,5;0,62043122117744;-0,0156298200013279
-88,9;18,6;1,56825968933783;0,0455803213795782
-88,4;18,6;0,714621535902236;-0,0514420328955866
-77,9;18,5;1,43577253214341;0,0209315244825005
-73,9;18,5;1,10256424564867;-0,053854695223953
-72,3;18,5;1,16244410811098;-0,00792325796107428
-71,7;18,6;0,828417862953002;-0,0556284529829985
-71,4;18,6;1,07368506929364;-0,0617221087801244
-70,9;18,6;0,429543026802348;-0,142423680893296
-70,7;18,6;0,489603982238195;0,0244701372601494
-70,4;18,6;-0,121589436218445;0,0117680755400552
-70,1;18,6;0,576949037316881;-0,0294318076067171
-69,4;18,6;0,838182005559221;0,0507901319296031
-68,9;18,6;0,241514027915052;-0,00554991964723837
-68,7;18,6;0,439827581186774;0,0316261980930814
-68,5;18,5;0,508200577820418;-0,0245392711473592
-66,7;18,5;0,894012032700935;-0,000551919468074947
-66,4;18,5;0,443726338756398;0,0774713973060474
-101,4;18,3;1,29003638634196;-0,0159984050235971
-97,7;18,3;0,030173176917779;-0,0239373433733753
-97,4;18,3;-0,427226629888568;-0,135080944949357
-97,1;18,3;0,216851585500377;-0,0792418291013069
-96,9;18,3;1,34580659022046;-0,0426470212052363
-96,4;18,3;0,848392304931059;0,044010085831232
-95,1;18,3;1,30330325328343;0,0131642295240266
-94,9;18,3;1,36909809253201;-0,0454265472875685
-94,7;18,3;0,661264211107316;-0,00301902888330699
-93,4;18,3;1,3272152902549;0,0322664976063956
-92,7;18,3;-0,179190217392939;-0,0531962058510137
-92,4;18,3;-0,0500532942771733;0,0526770818060272
-92,1;18,3;0,201131125234594;-0,0344224710351237
-91,3;18,3;1,35463427176901;-0,0152245714678255
-89,9;18,3;0,163815348220416;0,0242085945209212
-89,4;18,3;0,318496957391357;-0,0929875167884888
-89,1;18,3;0,707476802725117;-0,0306491359674794
-88,9;18,3;1,56825968933783;0,0455803213795782
-88,4;18,3;1,20650768523766;0,0370622289893636
-78,1;18,3;1,79172554847997;-0,00199130772312641
-77,9;18,3;1,79172554847997;-0,00199130772312641
-77,7;18,3;1,33145569755376;-0,00595659345716355
-77,4;18,3;1,5400987023322;-0,00639257077966395
-77,1;18,3;0,827834642541329;-0,0371799827414018
-76,7;18,3;1,00057773110632;-0,0240396342114429
-74,1;18,3;1,35463427176901;-0,0152245714678255
-73,9;18,3;1,29003638634196;-0,0159984050235971
-72,3;18,3;0,942424365224906;0,0475803007219274
-71,9;18,3;1,70128291123168;0,00112959809449596
-71,7;18,3;0,452503743891185;-0,0935331351794093
-71,4;18,3;0,843432487360846;8,95350143149051e-05
-70,9;18,3;0,753309056646457;-0,0820515453937473
-70,4;18,3;0,670411519820914;-0,0900739427316617
-68,9;18,3;0,845047703245671;0,0113140208839692
-68,7;18,3;0,323113374189791;-0,0908451126183372
-67,1;18,3;1,18609613700759;-0,0133771131417448
-66,9;18,3;1,69292715565974;-0,0111233879348194
-66,7;18,3;0,356529556077595;-0,00430148479944063
-66,4;18,3;0,581990877551174;-0,0503832680106092
-66,1;18,3;1,19744455156584;0,0378247563693327
-65,9;18,3;0,419169191936332;-0,0182411176236843
-65,7;18,3;-0,227042310201722;0,0287006521202593
-64,9;18,3;1,21256184601833;-0,0172438874473728
-101,4;18,1;1,44698457465431;0,0224714553468213
-101,1;18,1;1,53199347170439;-0,0134691305128367
-97,7;18,1;0,0495669757302086;-0,0587234482950263
-97,4;18,1;-0,108493939795973;0,0441381999981393
-97,1;18,1;0,132373289715816;-0,0595422776956273
-96,9;18,1;-0,0576236574977962;-0,0153619584624139
-96,7;18,1;0,463780308788997;-0,0111203118500654
-96,4;18,1;1,33710025997264;-0,0387137537873964
-96,1;18,1;1,02930862367851;0,0126455937323484
-95,9;18,1;1,62793778493774;0,00516642185505232
-94,4;18,1;1,74733665955596;-0,0174964658718204
-94,1;18,1;0,762712451854656;-0,0424112052882813
-93,9;18,1;0,946223504021135;0,0493156134173922
-93,4;18,1;1,72926200707117;-6,60726093370186e-05
-92,4;18,1;0,631158918013275;0,114516674004131
-92,1;18,1;0,645578630365255;-0,0155836760647863
-90,9;18,1;0,92521805455847;-0,0588718102209573
-89,9;18,1;0,435652973053617;-0,135684741257747
-89,7;18,1;0,389311629556442;-0,234360491576032
-89,4;18,1;0,410863544625694;-0,0758147423718591
-89,1;18,1;0,570612583450082;0,0455375507965422
-88,9;18,1;1,62793778493774;0,00516642185505232
-88,7;18,1;1,49658676045825;-0,013837075598519
-88,4;18,1;0,613455719647519;-0,0296351133109896
-77,9;18,1;1,39450103725409;-0,0347605848510065
-77,4;18,1;0,530809283163703;-0,0453983352844716
-77,1;18,1;1,87284014920182;-0,00720952965994195
-76,9;18,1;1,3272152902549;0,0322664976063956
-76,7;18,1;-0,1953711476854;0,0174455915762933
-76,4;18,1;0,414761418642498;-0,0278598062964547
-71,7;18,1;0,537455222304332;-0,0752098017508663
-71,4;18,1;0,464847663694938;-0,0429523221063138
-71,1;18,1;0,302203926728964;-0,0284514372943233
-67,1;18,1;1,08781083693696;-0,0254563588884202
-66,9;18,1;0,306648853151238;-0,0412735708479156
-66,7;18,1;0,495039000113233;-0,0945781395116238
-66,4;18,1;0,511234680068052;-0,0359031588365585
-66,1;18,1;0,230906722314699;0,00891466795902498
-65,9;18,1;1,04882719363169;0,0043660183140911
-65,4;18,1;0,492396468087586;-0,0363159141492504
-101,7;17,9;1,62793778493774;0,00516642185505232
-101,3;17,9;1,63790084484137;-0,012090104096889
-99,7;17,9;0,759747122805011;0,0161593739028392
-97,7;17,9;0,821876966606718;0,0514469139914333
-97,4;17,9;0,375902470255026;-0,0441896625347838
-97,1;17,9;-0,0841479620751773;-0,0403484843970121
-96,9;17,9;0,37973226564091;-0,0167034329184964
-96,7;17,9;0,639348399560389;-0,0519376157512675
-96,4;17,9;1,11454497142406;-0,0237852413338078
-96,1;17,9;0,788110643107511;-0,00371836907438336
-95,9;17,9;1,00057773110632;-0,0240396342114429
-95,4;17,9;1,3272152902549;0,0322664976063956
-94,4;17,9;1,43577253214341;0,0209315244825005
-94,1;17,9;1,70128291123168;0,00112959809449596
-93,9;17,9;1,00057773110632;-0,0240396342114429
-93,4;17,9;0,92008349291047;0,0268142459800494
-93,1;17,9;1,43577253214341;0,0209315244825005
-92,4;17,9;0,602764282725164;-0,0272868852415804
-91,4;17,9;1,62793778493774;0,00516642185505232
-91,1;17,9;0,662041572275508;-0,0390104620031216
-89,4;17,9;0,268257118561267;-0,0886670986761807
-89,1;17,9;1,62793778493774;0,00516642185505232
-88,9;17,9;0,534377397299104;-0,0698788524650054
-88,4;17,9;0,943011740297306;0,00369576090255153
-77,7;17,9;1,11807591802793;-0,0195065026061119
-76,4;17,9;1,10677548414701;-0,0350262303963282
-71,4;17,9;1,11807591802793;-0,0195065026061119
-101,4;17,6;1,09293639165924;-0,0150250442153923
-100,9;17,6;1,3272152902549;0,0322664976063956
-100,7;17,6;1,22417004699007;-0,0373498813148993
-100,4;17,6;1,21220462420661;-0,0267309421631036
-100,1;17,6;0,0832207294780264;-0,0267523137377491
-99,9;17,6;0,264576177418876;0,000995993141395113
-99,7;17,6;0,409271938343763;-0,0494638701459182
-99,4;17,6;1,17025266334765;-0,0404817171338101
-99,1;17,6;0,580791064731786;-0,055716951049322
-98,4;17,6;1,51641247778254;0,0135179425922289
-98,1;17,6;1,51641247778254;0,0135179425922289
-97,9;17,6;1,13411500418056;0,0411441893793216
-97,7;17,6;0,087177776825019;0,00694104783796304
-97,4;17,6;0,0320008575266543;-0,0507758365607361
-97,1;17,6;-0,0264386860344933;-0,0962072790321585
-96,9;17,6;0,340565723314684;-0,0179397982053581
-96,7;17,6;0,790127085786641;-0,0164086953064489
-96,4;17,6;-0,401013920921405;0,0158118413280444
-96,1;17,6;1,06954651726004;-0,0143205794951728
-95,7;17,6;1,25129191323853;0,0354153074016727
-95,1;17,6;1,40927580486137;-0,014673924002598
-94,9;17,6;1,3272152902549;0,0322664976063956
-94,7;17,6;1,32034808358659;-0,00976663723194311
-94,4;17,6;1,37350533791356;-0,0479102168231905
-94,1;17,6;1,50573681586852;-0,0124760859175984
-93,9;17,6;1,34580659022046;-0,0426470212052363
