"Longitude";"Latitude";"X";"Y"
-109,5;28,5;0,0807636907733675;-0,00495260982413235
-108,5;28,5;-0,268358584637285;-0,0339500703561278
-108,5;27,5;0,407506565609519;0,0103846116879834
-107,5;27,5;0,31412375766059;-0,0250068361413939
-108,5;26,5;0,321012605865801;-0,0369386712384491
-106,5;26,5;0,303981116977026;-0,0442542873997789
-78,5;26,5;1,742596586294;0,00934991758290014
-77,5;26,5;1,68955866191273;-0,00746478052994317
-107,5;25,5;0,228151192498973;-0,018700856328627
-106,5;25,5;0,433155750674959;-0,0296819499401998
-105,5;25,5;0,469551621120785;-0,0524869796877585
-100,5;25,5;-0,203374665770784;-0,0320446530038485
-107,5;24,5;-0,146656933062012;0,0240275958384253
-106,5;24,5;1,0797904009067;0,0158414923294878
-105,5;24,5;0,650636863141026;-0,0918086032472931
-100,5;24,5;0,0312187323982323;-0,10986410297102
-99,5;24,5;0,0830251152909698;-0,0235277913525021
-98,5;24,5;0,741605880753466;0,00236573952290425
-77,5;24,5;0,282635513420563;-0,036867796451597
-106,5;23,5;0,224202812394566;-0,031582266848704
-105,5;23,5;0,273131503312306;-0,0582197693405965
-104,5;23,5;-0,127074186024818;-0,00834690446039184
-99,5;23,5;0,182953696184467;-0,441304204849164
-98,5;23,5;0,76914056919793;-0,0993837584422413
-82,5;23,5;1,42559808033553;-0,0160292776845349
-81,5;23,5;0,770639442215041;-0,0131800473656454
-105,5;22,5;1,68955866191273;-0,00746478052994317
-104,5;22,5;0,57532253600383;-0,0108637655076861
-103,5;22,5;0,335471939943618;0,0533020819147718
-100,5;22,5;0,443220124807199;-0,0460436198514661
-99,5;22,5;0,533269352532216;0,00976298184714541
-98,5;22,5;0,685716697597808;0,00267473343605353
-97,5;22,5;1,06876242107383;-0,0327513215927163
-84,5;22,5;1,60480272738455;0,0562769915426545
-83,5;22,5;0,0800966489025735;-0,0483562262038062
-82,5;22,5;0,908126141188994;-0,105044043598286
-81,5;22,5;0,575771559255925;0,0431005932156299
-80,5;22,5;1,02087184365597;-0,0433815189535112
-79,5;22,5;1,18815847646752;-0,0491831273539787
-105,5;21,5;0,343349878712432;-0,0952815317321341
-104,5;21,5;0,339962102002533;-0,0315025939850209
-103,5;21,5;0,198750645906327;-0,0909659835752591
-102,5;21,5;0,209436796544761;-0,089985418707085
-100,5;21,5;0,269198582153496;0,035994494019868
-99,5;21,5;-0,509780011289593;-0,0410718199268618
-98,5;21,5;0,308644019438081;-0,0520185572716464
-97,5;21,5;0,649992685628645;-0,0394792305589514
-89,5;21,5;0,0562458853200231;0,0515110811311895
-88,5;21,5;0,08571248549905;-0,0512564525562491
-87,5;21,5;0,260475219803171;-0,0928987797572239
-86,5;21,5;1,09078590705611;0,00913573068048195
-84,5;21,5;1,06876242107383;-0,0327513215927163
-82,5;21,5;0,499244296943891;-0,11005167657003
-80,5;21,5;0,370315334213697;0,010945116687062
-79,5;21,5;0,826932148581219;-0,0491817917325792
-78,5;21,5;1,77627053964293;0,00835563691312378
-77,5;21,5;1,44124402472254;-0,00821411410047875
-105,5;20,5;0,358400268378129;-0,062710456413809
-104,5;20,5;0,499493358706002;-0,0674020246921259
-103,5;20,5;0,740874420778961;-0,0308622299002201
-100,5;20,5;-0,149218620501702;-0,107893429563736
